,NetSum,sd1,sd2,wpr,lpr
149,3.0,0.7483314773547883,1.0198039027185568,0.5416666666666666,0.4583333333333333
150,2.0,0.7999999999999999,1.0954451150103321,0.7142857142857143,0.2857142857142857
151,4.0,1.1661903789690602,1.0954451150103321,0.6842105263157895,0.3157894736842105
152,4.0,0.7999999999999999,0.48989794855663565,0.0,1.0
153,0.0,1.4142135623730951,2.0976176963403033,0.35,0.65
154,0.0,1.4966629547095764,1.624807680927192,0.6190476190476191,0.38095238095238093
155,2.0,0.8,0.7483314773547882,0.46153846153846156,0.5384615384615384
156,0.0,1.4696938456699067,1.4696938456699067,0.4090909090909091,0.5909090909090909
157,2.0,0.8944271909999159,1.019803902718557,0.4090909090909091,0.5909090909090909
158,-2.0,0.7483314773547882,1.019803902718557,0.3157894736842105,0.6842105263157895
159,-2.0,1.3564659966250536,1.1661903789690602,0.5909090909090909,0.4090909090909091
160,-1.0,0.48989794855663565,0.7483314773547882,0.35,0.65
161,1.0,1.9390719429665317,2.280350850198276,0.9285714285714286,0.07142857142857142
162,0.0,0.7999999999999999,0.48989794855663565,0.65,0.35
163,-2.0,1.624807680927192,1.4142135623730951,1.0,0.0
164,3.0,1.3564659966250536,0.7483314773547882,0.4583333333333333,0.5416666666666666
165,-1.0,1.0198039027185568,0.7483314773547882,0.5416666666666666,0.4583333333333333
166,1.0,1.4966629547095764,1.9390719429665317,0.46153846153846156,0.5384615384615384
167,1.0,0.7483314773547882,0.6324555320336759,0.0,1.0
168,1.0,0.9797958971132712,1.0954451150103321,0.8125,0.1875
169,0.0,0.0,1.2649110640673518,0.46153846153846156,0.5384615384615384
170,-2.0,0.48989794855663565,0.7483314773547882,0.5384615384615384,0.46153846153846156
171,1.0,0.7483314773547882,1.0198039027185568,0.5652173913043478,0.43478260869565216
172,1.0,1.0198039027185568,1.2,0.4642857142857143,0.5357142857142857
173,-1.0,1.0198039027185568,1.2,0.23529411764705882,0.7647058823529411
174,5.0,2.1540659228538015,1.0198039027185568,0.4583333333333333,0.5416666666666666
175,2.0,0.7999999999999999,0.39999999999999997,0.65,0.35
176,-3.0,0.9797958971132712,0.48989794855663565,0.5416666666666666,0.4583333333333333
177,1.0,1.16619037896906,0.48989794855663565,0.3157894736842105,0.6842105263157895
178,-1.0,1.8330302779823362,2.1540659228538015,0.4090909090909091,0.5909090909090909
179,-1.0,1.0954451150103321,1.32664991614216,0.5416666666666666,0.4583333333333333
180,1.0,0.48989794855663565,0.7483314773547882,0.43478260869565216,0.5652173913043478
181,-4.0,1.1661903789690602,0.6324555320336759,0.5909090909090909,0.4090909090909091
182,0.0,1.0198039027185568,1.0198039027185568,0.5909090909090909,0.4090909090909091
183,4.0,0.7999999999999999,1.5999999999999999,0.16666666666666666,0.8333333333333334
184,-1.0,1.16619037896906,0.6324555320336759,0.6190476190476191,0.38095238095238093
185,-1.0,0.7483314773547883,1.0954451150103321,0.7222222222222222,0.2777777777777778
186,2.0,0.8944271909999159,0.7999999999999999,0.6190476190476191,0.38095238095238093
187,5.0,1.16619037896906,1.16619037896906,0.6842105263157895,0.3157894736842105
188,-1.0,0.6324555320336759,1.1661903789690602,0.46153846153846156,0.5384615384615384
189,2.0,0.6324555320336759,1.019803902718557,0.5416666666666666,0.4583333333333333
190,-1.0,0.8944271909999159,0.39999999999999997,0.8,0.2
191,-2.0,1.8330302779823362,1.0198039027185568,0.7222222222222222,0.2777777777777778
192,-2.0,1.4696938456699067,1.7204650534085253,0.4090909090909091,0.5909090909090909
193,3.0,0.48989794855663565,0.7483314773547882,0.6190476190476191,0.38095238095238093
194,-1.0,1.6,1.4966629547095764,0.3157894736842105,0.6842105263157895
195,1.0,1.16619037896906,1.0198039027185568,0.25,0.75
196,-2.0,1.624807680927192,1.0954451150103321,0.4583333333333333,0.5416666666666666
197,3.0,0.9797958971132712,0.48989794855663565,0.6842105263157895,0.3157894736842105
198,1.0,0.4,1.0954451150103321,0.4583333333333333,0.5416666666666666
199,6.0,1.2649110640673518,1.32664991614216,0.5416666666666666,0.4583333333333333
200,0.0,1.3564659966250536,0.48989794855663565,0.6842105263157895,0.3157894736842105
201,-1.0,0.7483314773547882,0.8944271909999159,0.3888888888888889,0.6111111111111112
202,0.0,1.0198039027185568,1.3564659966250536,0.7647058823529411,0.23529411764705882
203,1.0,1.2649110640673518,0.7483314773547882,0.38095238095238093,0.6190476190476191
204,1.0,0.48989794855663565,0.9797958971132713,0.35,0.65
205,2.0,0.7999999999999999,1.6733200530681511,0.13333333333333333,0.8666666666666667
206,1.0,1.624807680927192,1.7204650534085253,0.38095238095238093,0.6190476190476191
207,1.0,1.019803902718557,0.7483314773547882,0.23076923076923078,0.7692307692307693
208,-1.0,0.6324555320336759,0.7483314773547882,0.13333333333333333,0.8666666666666667
209,1.0,1.0198039027185568,1.3564659966250536,0.7647058823529411,0.23529411764705882
210,-1.0,0.39999999999999997,1.2,0.2777777777777778,0.7222222222222222
211,-2.0,0.39999999999999997,1.0198039027185568,0.65,0.35
212,-1.0,0.7483314773547882,0.6324555320336759,0.2777777777777778,0.7222222222222222
213,1.0,1.32664991614216,0.6324555320336759,0.46153846153846156,0.5384615384615384
214,-2.0,0.9797958971132712,0.9797958971132712,0.13333333333333333,0.8666666666666667
215,3.0,1.019803902718557,0.8944271909999159,0.4090909090909091,0.5909090909090909
216,4.0,0.6324555320336759,0.9797958971132713,0.5909090909090909,0.4090909090909091
217,-3.0,1.3564659966250536,0.39999999999999997,0.4583333333333333,0.5416666666666666
218,1.0,0.8944271909999159,1.16619037896906,0.38095238095238093,0.6190476190476191
219,3.0,1.3564659966250536,1.4142135623730951,1.0,0.0
220,-1.0,0.9797958971132712,0.4898979485566356,0.3157894736842105,0.6842105263157895
221,2.0,1.16619037896906,0.7999999999999999,0.7222222222222222,0.2777777777777778
222,4.0,0.4898979485566356,1.4966629547095764,0.3157894736842105,0.6842105263157895
223,-1.0,0.8944271909999159,0.39999999999999997,0.65,0.35
224,2.0,1.0198039027185568,1.0954451150103321,0.5416666666666666,0.4583333333333333
225,3.0,1.6,0.9797958971132712,0.23529411764705882,0.7647058823529411
226,-1.0,0.4898979485566356,0.4898979485566356,0.2777777777777778,0.7222222222222222
227,1.0,1.5999999999999999,1.7435595774162693,0.07142857142857142,0.9285714285714286
228,1.0,0.7483314773547883,0.48989794855663565,0.4090909090909091,0.5909090909090909
229,0.0,1.0954451150103321,0.8944271909999159,0.5416666666666666,0.4583333333333333
230,1.0,2.4166091947189146,2.1354156504062622,0.23529411764705882,0.7647058823529411
231,4.0,0.4898979485566356,0.39999999999999997,0.2777777777777778,0.7222222222222222
232,1.0,0.39999999999999997,1.0954451150103321,0.2777777777777778,0.7222222222222222
233,-1.0,1.6,2.0591260281974,0.8125,0.1875
234,3.0,1.3564659966250536,1.1661903789690602,0.4642857142857143,0.5357142857142857
235,-1.0,1.32664991614216,1.3564659966250536,0.38095238095238093,0.6190476190476191
236,0.0,1.3266499161421599,1.1661903789690602,0.6190476190476191,0.38095238095238093
237,-1.0,0.8,1.3564659966250536,0.6842105263157895,0.3157894736842105
238,0.0,1.2,1.2,0.4583333333333333,0.5416666666666666
239,2.0,1.4142135623730951,0.8,0.4583333333333333,0.5416666666666666
240,0.0,0.7483314773547882,0.7483314773547882,0.23529411764705882,0.7647058823529411
241,3.0,1.0954451150103321,1.0198039027185568,0.65,0.35
242,2.0,1.4966629547095764,0.8944271909999159,0.43478260869565216,0.5652173913043478
243,-3.0,1.0198039027185568,1.0954451150103321,0.5652173913043478,0.43478260869565216
244,2.0,0.7483314773547882,1.16619037896906,0.5909090909090909,0.4090909090909091
245,-3.0,0.7483314773547882,0.7483314773547883,0.35,0.65
246,0.0,1.6,1.7204650534085253,0.2777777777777778,0.7222222222222222
247,-1.0,0.7483314773547882,1.019803902718557,0.3157894736842105,0.6842105263157895
248,0.0,0.39999999999999997,0.7483314773547882,0.5909090909090909,0.4090909090909091
249,0.0,0.7999999999999999,0.7999999999999999,0.35,0.65
250,2.0,1.2649110640673518,0.8,0.5652173913043478,0.43478260869565216
251,1.0,0.48989794855663565,1.3564659966250536,0.5652173913043478,0.43478260869565216
252,0.0,0.9797958971132713,1.1661903789690602,0.4583333333333333,0.5416666666666666
253,0.0,1.2649110640673518,1.0954451150103321,0.8666666666666667,0.13333333333333333
254,-2.0,0.4898979485566356,0.6324555320336759,0.6842105263157895,0.3157894736842105
255,-1.0,1.7435595774162693,2.1540659228538015,0.6842105263157895,0.3157894736842105
256,2.0,0.7483314773547882,0.9797958971132713,0.65,0.35
257,0.0,1.2649110640673518,0.8944271909999159,0.6190476190476191,0.38095238095238093
258,-1.0,0.8944271909999159,0.7483314773547883,0.5416666666666666,0.4583333333333333
259,3.0,0.48989794855663565,0.8944271909999159,0.23529411764705882,0.7647058823529411
260,-1.0,0.6324555320336759,0.9797958971132713,0.5384615384615384,0.46153846153846156
261,4.0,1.1661903789690602,1.624807680927192,0.46153846153846156,0.5384615384615384
262,2.0,0.7483314773547883,0.48989794855663565,0.9285714285714286,0.07142857142857142
263,4.0,1.4142135623730951,1.32664991614216,0.2777777777777778,0.7222222222222222
264,0.0,0.48989794855663565,0.48989794855663565,0.65,0.35
265,-1.0,0.8944271909999159,0.7483314773547882,0.46153846153846156,0.5384615384615384
266,3.0,2.0976176963403033,1.3564659966250536,0.38095238095238093,0.6190476190476191
267,-3.0,1.3266499161421599,0.48989794855663565,0.6923076923076923,0.3076923076923077
268,0.0,0.7483314773547882,0.7483314773547882,0.38095238095238093,0.6190476190476191
269,0.0,0.39999999999999997,1.16619037896906,0.5652173913043478,0.43478260869565216
270,0.0,0.39999999999999997,0.39999999999999997,0.5416666666666666,0.4583333333333333
271,2.0,1.4966629547095764,0.7483314773547882,0.5416666666666666,0.4583333333333333
272,1.0,0.7483314773547882,0.7999999999999999,0.5416666666666666,0.4583333333333333
273,-1.0,1.1661903789690602,1.2,0.4583333333333333,0.5416666666666666
274,4.0,1.4142135623730951,2.2271057451320084,0.5909090909090909,0.4090909090909091
275,0.0,1.9595917942265424,1.3564659966250536,0.8125,0.1875
276,3.0,0.4898979485566356,0.8944271909999159,0.4090909090909091,0.5909090909090909
277,-2.0,2.0591260281974,1.1661903789690602,0.5909090909090909,0.4090909090909091
278,-1.0,0.4,1.0198039027185568,0.5416666666666666,0.4583333333333333
279,-1.0,2.0591260281974,1.6,0.8666666666666667,0.13333333333333333
280,-3.0,2.4000000000000004,2.939387691339814,0.7222222222222222,0.2777777777777778
281,0.0,1.0954451150103321,1.2649110640673518,0.5652173913043478,0.43478260869565216
282,3.0,1.0198039027185568,0.7483314773547882,0.23529411764705882,0.7647058823529411
283,-1.0,1.5491933384829668,1.7204650534085253,0.6842105263157895,0.3157894736842105
284,4.0,1.3564659966250536,1.0198039027185568,0.5,0.5
285,0.0,2.0591260281974,1.3564659966250536,0.35,0.65
286,-2.0,0.7483314773547882,0.7483314773547882,0.4583333333333333,0.5416666666666666
287,-5.0,1.0198039027185568,0.8,0.4090909090909091,0.5909090909090909
288,-3.0,1.469693845669907,1.6,0.9285714285714286,0.07142857142857142
289,-1.0,0.8944271909999159,0.7483314773547882,0.5652173913043478,0.43478260869565216
290,-1.0,1.4966629547095764,1.3564659966250536,0.7647058823529411,0.23529411764705882
291,4.0,1.019803902718557,1.7435595774162693,0.6190476190476191,0.38095238095238093
292,2.0,1.4966629547095764,1.2649110640673518,0.1,0.9
293,-6.0,1.5491933384829668,1.1661903789690602,0.7222222222222222,0.2777777777777778
294,2.0,0.4898979485566356,1.0954451150103321,0.3157894736842105,0.6842105263157895
295,-2.0,1.019803902718557,1.0954451150103321,0.5,0.5
296,-5.0,0.9797958971132712,1.5999999999999999,0.8125,0.1875
297,-5.0,0.7483314773547882,0.7483314773547882,0.1875,0.8125
298,-2.0,1.16619037896906,1.469693845669907,0.0,1.0
299,4.0,0.9797958971132712,0.6324555320336759,0.38095238095238093,0.6190476190476191
300,-1.0,1.4966629547095764,1.019803902718557,0.46153846153846156,0.5384615384615384
301,5.0,1.3564659966250536,1.0198039027185568,0.5909090909090909,0.4090909090909091
302,0.0,1.019803902718557,1.0198039027185568,0.4090909090909091,0.5909090909090909
303,4.0,0.9797958971132712,1.0198039027185568,0.8666666666666667,0.13333333333333333
304,-1.0,0.48989794855663565,1.0198039027185568,0.0,1.0
305,-2.0,1.3564659966250536,0.6324555320336759,0.4642857142857143,0.5357142857142857
306,4.0,0.4898979485566356,0.4898979485566356,0.6842105263157895,0.3157894736842105
307,-3.0,0.9797958971132713,1.3564659966250536,0.6842105263157895,0.3157894736842105
308,-1.0,1.4966629547095764,1.4696938456699067,0.5416666666666666,0.4583333333333333
309,5.0,0.48989794855663565,0.7999999999999999,0.5909090909090909,0.4090909090909091
310,-1.0,1.624807680927192,1.4966629547095764,0.7647058823529411,0.23529411764705882
311,-7.0,1.1661903789690602,0.7999999999999999,0.5416666666666666,0.4583333333333333
312,2.0,1.7204650534085253,1.019803902718557,0.7647058823529411,0.23529411764705882
313,3.0,0.4898979485566356,0.8944271909999159,0.7222222222222222,0.2777777777777778
314,-1.0,1.0198039027185568,1.16619037896906,0.5416666666666666,0.4583333333333333
315,1.0,1.2,1.16619037896906,0.5909090909090909,0.4090909090909091
316,0.0,0.7999999999999999,1.0198039027185568,0.4090909090909091,0.5909090909090909
317,2.0,1.4142135623730951,1.8547236990991407,0.38095238095238093,0.6190476190476191
318,-3.0,0.9797958971132712,0.7999999999999999,0.4090909090909091,0.5909090909090909
319,6.0,1.469693845669907,0.8944271909999159,0.5416666666666666,0.4583333333333333
320,0.0,0.39999999999999997,1.1661903789690602,0.6190476190476191,0.38095238095238093
321,-2.0,1.0198039027185568,0.6324555320336759,0.6842105263157895,0.3157894736842105
322,0.0,1.9390719429665315,2.7856776554368237,0.6190476190476191,0.38095238095238093
323,-2.0,0.7483314773547882,0.7483314773547882,0.2777777777777778,0.7222222222222222
324,-3.0,1.6,0.4,0.65,0.35
325,-3.0,1.1661903789690602,1.2,0.5416666666666666,0.4583333333333333
326,0.0,0.7999999999999999,0.48989794855663565,0.9166666666666666,0.08333333333333333
327,-1.0,1.624807680927192,1.624807680927192,0.4583333333333333,0.5416666666666666
328,1.0,0.39999999999999997,0.7999999999999999,0.43478260869565216,0.5652173913043478
329,-7.0,1.7204650534085253,1.0198039027185568,0.5416666666666666,0.4583333333333333
330,2.0,0.8,1.2649110640673518,0.65,0.35
331,-1.0,0.8,0.7483314773547882,0.4090909090909091,0.5909090909090909
332,-4.0,1.4696938456699067,1.0198039027185568,0.6842105263157895,0.3157894736842105
333,-2.0,1.4966629547095764,0.8944271909999159,0.5909090909090909,0.4090909090909091
334,1.0,0.9797958971132712,1.0198039027185568,0.16666666666666666,0.8333333333333334
335,-2.0,1.1661903789690602,0.8,0.07692307692307693,0.9230769230769231
336,3.0,1.4966629547095764,0.8944271909999159,1.0,0.0
337,-2.0,1.4966629547095764,0.6324555320336759,0.5909090909090909,0.4090909090909091
338,5.0,1.2,1.0198039027185568,0.6842105263157895,0.3157894736842105
339,0.0,0.48989794855663565,0.48989794855663565,0.8666666666666667,0.13333333333333333
340,-1.0,1.1661903789690602,1.2,1.0,0.0
341,-3.0,0.7483314773547883,0.39999999999999997,0.3157894736842105,0.6842105263157895
342,0.0,1.2,1.3564659966250536,0.5652173913043478,0.43478260869565216
343,-2.0,1.16619037896906,1.9390719429665317,0.5357142857142857,0.4642857142857143
344,-1.0,1.0198039027185568,1.2,0.4583333333333333,0.5416666666666666
345,-1.0,1.0198039027185568,0.9797958971132713,0.4583333333333333,0.5416666666666666
346,-5.0,1.1661903789690602,1.4696938456699067,0.4583333333333333,0.5416666666666666
347,-1.0,1.0198039027185568,0.8,0.8333333333333334,0.16666666666666666
348,0.0,1.2,1.2,0.65,0.35
349,-3.0,1.16619037896906,1.3564659966250536,0.38095238095238093,0.6190476190476191
350,-2.0,1.7435595774162693,1.32664991614216,0.5333333333333333,0.4666666666666667
351,-12.0,2.4166091947189146,1.1661903789690602,0.4583333333333333,0.5416666666666666
352,0.0,1.32664991614216,1.1661903789690602,0.4642857142857143,0.5357142857142857
353,2.0,1.1661903789690602,1.6,0.46153846153846156,0.5384615384615384
